date,CE-TOUT,CE-RH,CE-SR,CE-PRS,CE-RAINF,CE-WSR,CE-WDR,CE_b-TOUT,CE_b-RH,CE_b-SR,CE_b-PRS,CE_b-RAINF,CE_b-WSR,CE_b-WDR
2021-07-01 00:00:00,,,0.0,,,,,x,x,l,x,x,x,x
2021-07-01 01:00:00,22.280001,80.0,0.0,712.29999,0.0,6.0999999,82.0, , , , , , , 
2021-07-01 02:00:00,22.35,82.0,0.0,712.0,0.0,5.5,45.0, , , , , , , 
2021-07-01 03:00:00,22.16,83.0,0.0,711.90002,0.0,7.0999999,47.0, , , , , , , 
2021-07-01 04:00:00,22.049999,84.0,0.0,711.90002,0.0,7.0,67.0, , , , , , , 
2021-07-01 05:00:00,22.09,83.0,0.0,711.79999,0.0,7.5,72.0, , , , , , , 
2021-07-01 06:00:00,22.129999,84.0,0.0020000001,712.0,0.0,5.8000002,53.0, , , , , , , 
2021-07-01 07:00:00,22.190001,83.0,0.044,712.20001,0.0,6.0,54.0, , , , , , , 
2021-07-01 08:00:00,22.74,81.0,0.182,712.59998,0.0,8.5,70.0, , , , , , , 
2021-07-01 09:00:00,23.85,76.0,0.317,712.70001,0.0,8.6000004,54.0, , , , , , , 
2021-07-01 10:00:00,24.93,71.0,0.53399998,712.5,0.0,10.9,49.0, , , , , , , 
2021-07-01 11:00:00,25.57,69.0,0.64499998,712.40002,0.0,13.0,46.0, , , , , , , 
2021-07-01 12:00:00,26.77,64.0,0.68400002,712.20001,0.0,13.4,50.0, , , , , , , 
2021-07-01 13:00:00,27.85,59.0,0.921,711.79999,0.0,14.9,56.0, , , , , , , 
2021-07-01 14:00:00,28.49,55.0,0.903,711.40002,0.0,17.0,66.0, , , , , , , 
2021-07-01 15:00:00,28.49,56.0,0.44600001,711.0,0.0,16.1,72.0, , , , , , , 
2021-07-01 16:00:00,28.68,54.0,0.36899999,710.70001,0.0,15.3,72.0, , , , , , , 
2021-07-01 17:00:00,28.959999,52.0,0.184,710.20001,0.0,11.8,96.0, , , , , , , 
2021-07-01 18:00:00,29.23,53.0,0.198,709.90002,0.0,10.4,117.0, , , , , , , 
2021-07-01 19:00:00,29.030001,54.0,0.081,710.0,0.0,10.1,134.0, , , , , , , 
2021-07-01 20:00:00,25.73,69.0,0.003,710.59998,0.0,12.6,118.0, , , , , , , 
2021-07-01 21:00:00,23.23,83.0,0.0,710.90002,0.0,5.1999998,95.0, , , , , , , 
2021-07-01 22:00:00,24.02,81.0,0.0,711.29999,0.0,4.8000002,81.0, , , , , , , 
2021-07-01 23:00:00,24.58,77.0,0.0,711.79999,0.0,4.0,63.0, , , , , , , 
2021-07-02 00:00:00,24.6,76.0,0.0,712.0,0.0,5.1999998,37.0, , , , , , , 
2021-07-02 01:00:00,24.139999,78.0,0.0,712.09998,0.0,8.1999998,49.0, , , , , , , 
2021-07-02 02:00:00,23.66,80.0,0.0,711.79999,0.0,8.1000004,48.0, , , , , , , 
2021-07-02 03:00:00,23.26,82.0,0.0,711.70001,0.0,6.3000002,47.0, , , , , , , 
2021-07-02 04:00:00,22.969999,83.0,0.0,711.40002,0.0,5.0,45.0, , , , , , , 
2021-07-02 05:00:00,22.780001,84.0,0.0,711.29999,0.0,2.8,68.0, , , , , , , 
2021-07-02 06:00:00,22.6,85.0,0.001,711.40002,0.0,2.3,100.0, , , , , , , 
2021-07-02 07:00:00,22.85,85.0,0.024,711.59998,0.0,2.5999999,5.0, , , , , , , 
2021-07-02 08:00:00,23.629999,83.0,0.103,711.90002,0.0,4.4000001,4.0, , , , , , , 
2021-07-02 09:00:00,24.690001,78.0,0.28999999,711.90002,0.0,4.5,21.0, , , , , , , 
2021-07-02 10:00:00,26.9,67.0,0.53799999,711.59998,0.0,4.4000001,38.0, , , , , , , 
2021-07-02 11:00:00,28.25,59.0,0.63200003,711.40002,0.0,7.0,18.0, , , , , , , 
2021-07-02 12:00:00,29.139999,54.0,0.85900003,711.29999,0.0,9.1000004,37.0, , , , , , , 
2021-07-02 13:00:00,30.08,50.0,0.98100001,710.90002,0.0,11.3,48.0, , , , , , , 
2021-07-02 14:00:00,30.9,47.0,0.98000002,710.70001,0.0,13.9,63.0, , , , , , , 
2021-07-02 15:00:00,31.389999,44.0,0.861,710.20001,0.0,15.9,81.0, , , , , , , 
2021-07-02 16:00:00,31.620001,41.0,0.55900002,709.70001,0.0,14.4,83.0, , , , , , , 
2021-07-02 17:00:00,31.48,44.0,0.51099998,709.59998,0.0,14.1,115.0, , , , , , , 
2021-07-02 18:00:00,31.02,45.0,0.26100001,709.59998,0.0,13.0,129.0, , , , , , , 
2021-07-02 19:00:00,30.91,45.0,0.083999999,709.70001,0.0,11.4,131.0, , , , , , , 
2021-07-02 20:00:00,29.99,46.0,0.014,709.90002,0.0,9.3999996,118.0, , , , , , , 
2021-07-02 21:00:00,28.870001,52.0,0.0,710.40002,0.0,13.5,83.0, , , , , , , 
2021-07-02 22:00:00,27.469999,59.0,0.0,710.79999,0.0,12.7,123.0, , , , , , , 
2021-07-02 23:00:00,27.18,59.0,0.0,711.29999,0.0,9.3000002,106.0, , , , , , , 
2021-07-03 00:00:00,26.290001,63.0,0.0,711.29999,0.0,8.1000004,111.0, , , , , , , 
2021-07-03 01:00:00,25.65,67.0,0.0,711.29999,0.0,6.8000002,65.0, , , , , , , 
2021-07-03 02:00:00,25.27,70.0,0.0,711.20001,0.0,6.5,22.0, , , , , , , 
2021-07-03 03:00:00,24.58,75.0,0.0,710.90002,0.0,5.6999998,1.0, , , , , , , 
2021-07-03 04:00:00,24.290001,77.0,0.0,710.79999,0.0,4.6999998,16.0, , , , , , , 
2021-07-03 05:00:00,23.950001,79.0,0.0,710.70001,0.0,4.1999998,30.0, , , , , , , 
2021-07-03 06:00:00,23.450001,80.0,0.001,710.90002,0.0,2.5,20.0, , , , , , , 
2021-07-03 07:00:00,23.82,80.0,0.035,711.20001,0.0,3.5,9.0, , , , , , , 
2021-07-03 08:00:00,24.74,76.0,0.186,711.40002,0.0,4.8000002,347.0, , , , , , , 
2021-07-03 09:00:00,26.24,70.0,0.43700001,711.40002,0.0,5.3000002,6.0, , , , , , , 
2021-07-03 10:00:00,27.92,61.0,0.63700002,711.40002,0.0,6.5999999,17.0, , , , , , , 
2021-07-03 11:00:00,29.1,54.0,0.80800003,711.29999,0.0,8.6000004,61.0, , , , , , , 
2021-07-03 12:00:00,30.09,50.0,0.90600002,711.0,0.0,11.7,63.0, , , , , , , 
2021-07-03 13:00:00,30.809999,48.0,0.98199999,710.70001,0.0,14.4,63.0, , , , , , , 
2021-07-03 14:00:00,31.35,45.0,0.81999999,710.29999,0.0,14.5,71.0, , , , , , , 
2021-07-03 15:00:00,31.27,44.0,0.60100001,710.09998,0.0,14.2,75.0, , , , , , , 
2021-07-03 16:00:00,31.75,43.0,0.51700002,709.90002,0.0,12.7,79.0, , , , , , , 
2021-07-03 17:00:00,32.099998,42.0,0.56099999,709.70001,0.0,12.8,85.0, , , , , , , 
2021-07-03 18:00:00,31.870001,41.0,0.23100001,709.59998,0.0,12.7,92.0, , , , , , , 
2021-07-03 19:00:00,30.83,45.0,0.050999999,709.79999,0.0,11.0,119.0, , , , , , , 
2021-07-03 20:00:00,29.209999,52.0,0.0080000004,710.0,0.0,11.8,118.0, , , , , , , 
2021-07-03 21:00:00,28.41,54.0,0.0,710.20001,0.0,9.0,127.0, , , , , , , 
2021-07-03 22:00:00,28.32,54.0,0.0,710.5,0.0,4.6999998,106.0, , , , , , , 
2021-07-03 23:00:00,28.059999,55.0,0.0,710.59998,0.0,4.5,104.0, , , , , , , 
2021-07-04 00:00:00,27.4,58.0,0.0,710.79999,0.0,6.3000002,57.0, , , , , , , 
2021-07-04 01:00:00,26.780001,61.0,0.0,710.70001,0.0,5.0,59.0, , , , , , , 
2021-07-04 02:00:00,26.23,63.0,0.0,710.20001,0.0,3.4000001,291.0, , , , , , , 
2021-07-04 03:00:00,26.01,65.0,0.0,709.90002,0.0,5.3000002,62.0, , , , , , , 
2021-07-04 04:00:00,25.17,72.0,0.0,709.79999,0.0,5.0999999,60.0, , , , , , , 
2021-07-04 05:00:00,24.700001,75.0,0.0,710.09998,0.0,5.4000001,89.0, , , , , , , 
2021-07-04 06:00:00,24.190001,77.0,0.001,710.40002,0.0,2.8,65.0, , , , , , , 
2021-07-04 07:00:00,24.549999,77.0,0.052999999,710.79999,0.0,3.9000001,17.0, , , , , , , 
2021-07-04 08:00:00,26.1,71.0,0.223,710.90002,0.0,3.4000001,103.0, , , , , , , 
2021-07-04 09:00:00,27.370001,65.0,0.43700001,710.79999,0.0,5.0,22.0, , , , , , , 
2021-07-04 10:00:00,28.690001,58.0,0.625,710.79999,0.0,5.8000002,342.0, , , , , , , 
2021-07-04 11:00:00,30.02,54.0,0.78799999,710.59998,0.0,7.5999999,42.0, , , , , , , 
2021-07-04 12:00:00,30.9,50.0,0.935,710.40002,0.0,9.3000002,58.0, , , , , , , 
2021-07-04 13:00:00,31.59,46.0,0.93699998,710.0,0.0,11.3,59.0, , , , , , , 
2021-07-04 14:00:00,31.309999,46.0,0.30899999,709.59998,0.0,12.0,63.0, , , , , , , 
2021-07-04 15:00:00,31.51,46.0,0.44800001,709.40002,0.0,11.9,100.0, , , , , , , 
2021-07-04 16:00:00,32.0,44.0,0.484,709.09998,0.0,10.3,112.0, , , , , , , 
2021-07-04 17:00:00,32.830002,39.0,0.52200001,708.70001,0.0,10.5,112.0, , , , , , , 
2021-07-04 18:00:00,33.049999,40.0,0.266,708.40002,0.0,10.0,125.0, , , , , , , 
2021-07-04 19:00:00,32.27,43.0,0.054000001,708.70001,0.0,9.8999996,126.0, , , , , , , 
2021-07-04 20:00:00,31.370001,46.0,0.0089999996,709.0,0.0,9.3000002,121.0, , , , , , , 
2021-07-04 21:00:00,29.83,53.0,0.0,709.20001,0.0,11.7,81.0, , , , , , , 
2021-07-04 22:00:00,28.780001,57.0,0.0,709.5,0.0,11.2,71.0, , , , , , , 
2021-07-04 23:00:00,27.530001,64.0,0.0,709.70001,0.0,9.1000004,61.0, , , , , , , 
2021-07-05 00:00:00,27.49,61.0,0.0,709.70001,0.0,7.9000001,75.0, , , , , , , 
2021-07-05 01:00:00,26.309999,71.0,0.0,709.5,0.0,7.9000001,43.0, , , , , , , 
2021-07-05 02:00:00,25.799999,75.0,0.0,709.29999,0.0,5.6999998,25.0, , , , , , , 
2021-07-05 03:00:00,25.26,78.0,0.0,709.0,0.0,2.8,13.0, , , , , , , 
2021-07-05 04:00:00,25.290001,78.0,0.0,709.0,0.0,2.9000001,55.0, , , , , , , 
2021-07-05 05:00:00,25.360001,79.0,0.0,709.0,0.0,5.5,83.0, , , , , , , 
2021-07-05 06:00:00,25.040001,80.0,0.001,709.29999,0.0,5.4000001,80.0, , , , , , , 
2021-07-05 07:00:00,25.120001,80.0,0.028999999,709.90002,0.0,4.8000002,91.0, , , , , , , 
2021-07-05 08:00:00,25.65,78.0,0.093000002,710.40002,0.0,5.3000002,92.0, , , , , , , 
2021-07-05 09:00:00,26.91,72.0,0.23800001,710.59998,0.0,5.5,80.0, , , , , , , 
2021-07-05 10:00:00,27.809999,68.0,0.38100001,710.59998,0.0,7.5,68.0, , , , , , , 
2021-07-05 11:00:00,28.790001,64.0,0.514,710.59998,0.0,8.8000002,52.0, , , , , , , 
2021-07-05 12:00:00,29.709999,59.0,0.87400001,710.29999,0.0,11.4,61.0, , , , , , , 
2021-07-05 13:00:00,30.219999,56.0,0.74299997,710.0,0.0,12.7,58.0, , , , , , , 
2021-07-05 14:00:00,29.6,57.0,0.115,709.70001,0.0,12.1,59.0, , , , , , , 
2021-07-05 15:00:00,29.610001,57.0,0.17,709.79999,0.0,8.3999996,71.0, , , , , , , 
2021-07-05 16:00:00,30.030001,55.0,0.206,709.20001,0.0,5.6999998,120.0, , , , , , , 
2021-07-05 17:00:00,30.030001,56.0,0.19,708.59998,0.0,5.8000002,234.0, , , , , , , 
2021-07-05 18:00:00,29.870001,56.0,0.093999997,708.59998,0.0,6.9000001,112.0, , , , , , , 
2021-07-05 19:00:00,29.49,55.0,0.057,708.79999,0.0,8.3999996,116.0, , , , , , , 
2021-07-05 20:00:00,28.6,60.0,0.0099999998,709.09998,0.0,10.0,99.0, , , , , , , 
2021-07-05 21:00:00,26.540001,63.0,0.0,709.70001,0.0,13.1,131.0, , , , , , , 
2021-07-05 22:00:00,25.75,68.0,0.0,709.5,0.0,8.3000002,122.0, , , , , , , 
2021-07-05 23:00:00,25.959999,67.0,0.0,709.20001,0.0,4.0999999,300.0, , , , , , , 
2021-07-06 00:00:00,26.09,65.0,0.0,709.29999,0.0,5.6999998,45.0, , , , , , , 
2021-07-06 01:00:00,24.549999,72.0,0.0,710.0,0.0,8.1999998,45.0, , , , , , , 
2021-07-06 02:00:00,24.26,73.0,0.0,709.90002,0.0,4.4000001,348.0, , , , , , , 
2021-07-06 03:00:00,24.309999,72.0,0.0,709.5,0.0,3.4000001,226.0, , , , , , , 
2021-07-06 04:00:00,24.280001,72.0,0.0,709.0,0.0,4.4000001,262.0, , , , , , , 
2021-07-06 05:00:00,24.18,74.0,0.0,709.40002,0.0,7.1999998,14.0, , , , , , , 
2021-07-06 06:00:00,24.120001,74.0,0.0,709.29999,0.0,4.9000001,34.0, , , , , , , 
2021-07-06 07:00:00,24.35,73.0,0.014,709.59998,0.0,5.0,34.0, , , , , , , 
2021-07-06 08:00:00,24.35,75.0,0.052000001,709.79999,0.0,4.5999999,47.0, , , , , , , 
2021-07-06 09:00:00,24.41,79.0,0.168,710.09998,0.0,5.5999999,8.0, , , , , , , 
2021-07-06 10:00:00,24.92,77.0,0.138,710.29999,0.0,5.1999998,43.0, , , , , , , 
2021-07-06 11:00:00,24.889999,78.0,0.121,710.29999,0.0,5.3000002,72.0, , , , , , , 
2021-07-06 12:00:00,25.42,75.0,0.31999999,709.79999,0.0,5.6999998,99.0, , , , , , , 
2021-07-06 13:00:00,26.370001,70.0,0.192,709.40002,0.0,6.5999999,87.0, , , , , , , 
2021-07-06 14:00:00,25.66,73.0,0.149,709.40002,0.0,9.8000002,67.0, , , , , , , 
2021-07-06 15:00:00,25.190001,74.0,0.079000004,709.29999,0.0,11.3,69.0, , , , , , , 
2021-07-06 16:00:00,22.6,85.0,0.079999998,709.09998,0.0,7.5999999,41.0, , , , , , , 
2021-07-06 17:00:00,22.469999,86.0,0.117,708.90002,0.0,7.8000002,60.0, , , , , , , 
2021-07-06 18:00:00,23.41,84.0,0.148,708.79999,0.0,6.4000001,26.0, , , , , , , 
2021-07-06 19:00:00,24.09,79.0,0.068000004,708.90002,0.0,5.8000002,70.0, , , , , , , 
2021-07-06 20:00:00,23.620001,79.0,0.0049999999,708.90002,0.0,6.4000001,89.0, , , , , , , 
2021-07-06 21:00:00,23.360001,78.0,0.0,708.90002,0.0,6.1999998,95.0, , , , , , , 
2021-07-06 22:00:00,23.07,79.0,0.0,709.59998,0.0,7.8000002,104.0, , , , , , , 
2021-07-06 23:00:00,22.83,81.0,0.0,709.90002,0.0,4.8000002,24.0, , , , , , , 
2021-07-07 00:00:00,22.43,82.0,0.0,709.79999,0.0,3.7,236.0, , , , , , , 
2021-07-07 01:00:00,22.540001,83.0,0.0,709.40002,0.0,4.1999998,275.0, , , , , , , 
2021-07-07 02:00:00,22.790001,82.0,0.0,709.20001,0.0,3.5,354.0, , , , , , , 
2021-07-07 03:00:00,22.6,83.0,0.0,708.79999,0.0,3.2,3.0, , , , , , , 
2021-07-07 04:00:00,22.65,84.0,0.0,708.70001,0.0,4.1999998,35.0, , , , , , , 
2021-07-07 05:00:00,22.559999,84.0,0.0,708.70001,0.0,4.5999999,3.0, , , , , , , 
2021-07-07 06:00:00,22.33,86.0,0.0,708.90002,0.0,3.4000001,16.0, , , , , , , 
2021-07-07 07:00:00,22.200001,86.0,0.029999999,709.09998,0.0,3.3,79.0, , , , , , , 
2021-07-07 08:00:00,22.559999,86.0,0.046,709.5,0.0,3.9000001,38.0, , , , , , , 
2021-07-07 09:00:00,22.360001,84.0,0.067000002,709.90002,0.0,11.0,12.0, , , , , , , 
2021-07-07 10:00:00,22.139999,84.0,0.098999999,710.0,0.0,7.8000002,14.0, , , , , , , 
2021-07-07 11:00:00,22.219999,85.0,0.15800001,710.20001,0.0,5.3000002,82.0, , , , , , , 
2021-07-07 12:00:00,23.280001,84.0,0.47999999,710.0,0.0,4.0999999,148.0, , , , , , , 
2021-07-07 13:00:00,27.02,67.0,0.83899999,709.5,0.0,5.8000002,101.0, , , , , , , 
2021-07-07 14:00:00,27.48,62.0,0.57499999,709.0,0.0,8.1999998,51.0, , , , , , , 
2021-07-07 15:00:00,27.57,59.0,0.60399997,708.59998,0.0,9.3000002,14.0, , , , , , , 
2021-07-07 16:00:00,29.049999,53.0,0.48300001,708.29999,0.0,5.1999998,287.0, , , , , , , 
2021-07-07 17:00:00,28.549999,56.0,0.24600001,707.90002,0.0,9.1999998,238.0, , , , , , , 
2021-07-07 18:00:00,26.66,64.0,0.090000004,708.0,0.0,10.5,26.0, , , , , , , 
2021-07-07 19:00:00,26.610001,61.0,0.024,708.40002,0.0,9.3999996,344.0, , , , , , , 
2021-07-07 20:00:00,23.59,78.0,0.0060000001,708.90002,0.0,4.1999998,188.0, , , , , , , 
2021-07-07 21:00:00,23.67,80.0,0.0,709.09998,0.0,3.5999999,196.0, , , , , , , 
2021-07-07 22:00:00,24.24,77.0,0.0,709.5,0.0,3.8,158.0, , , , , , , 
2021-07-07 23:00:00,24.15,75.0,0.0,709.59998,0.0,2.9000001,202.0, , , , , , , 
2021-07-08 00:00:00,24.139999,73.0,0.0,709.5,0.0,4.5,209.0, , , , , , , 
2021-07-08 01:00:00,24.440001,73.0,0.0,709.29999,0.0,4.1999998,241.0, , , , , , , 
2021-07-08 02:00:00,24.040001,74.0,0.0,709.0,0.0,2.5,188.0, , , , , , , 
2021-07-08 03:00:00,23.48,76.0,0.0,708.70001,0.0,2.9000001,160.0, , , , , , , 
2021-07-08 04:00:00,23.41,76.0,0.0,708.59998,0.0,4.0,136.0, , , , , , , 
2021-07-08 05:00:00,23.120001,76.0,0.0,708.70001,0.0,4.4000001,141.0, , , , , , , 
2021-07-08 06:00:00,22.950001,77.0,0.0,708.90002,0.0,5.0,106.0, , , , , , , 
2021-07-08 07:00:00,23.1,77.0,0.064000003,709.29999,0.0,6.5,114.0, , , , , , , 
2021-07-08 08:00:00,23.93,74.0,0.25,709.79999,0.0,7.5999999,96.0, , , , , , , 
2021-07-08 09:00:00,25.82,67.0,0.456,710.0,0.0,6.1999998,65.0, , , , , , , 
2021-07-08 10:00:00,26.110001,63.0,0.154,710.20001,0.0,8.5,24.0, , , , , , , 
2021-07-08 11:00:00,27.35,58.0,0.579,710.09998,0.0,7.4000001,24.0, , , , , , , 
2021-07-08 12:00:00,28.469999,51.0,0.46200001,709.90002,0.0,8.5,14.0, , , , , , , 
2021-07-08 13:00:00,28.98,46.0,0.34900001,709.79999,0.0,11.8,325.0, , , , , , , 
2021-07-08 14:00:00,29.59,43.0,0.57700002,709.40002,0.0,11.1,354.0, , , , , , , 
2021-07-08 15:00:00,29.559999,46.0,0.19400001,709.0,0.0,9.8999996,16.0, , , , , , , 
2021-07-08 16:00:00,29.620001,46.0,0.15099999,708.79999,0.0,9.3999996,34.0, , , , , , , 
2021-07-08 17:00:00,29.57,46.0,0.112,708.59998,0.0,9.6000004,37.0, , , , , , , 
2021-07-08 18:00:00,27.200001,60.0,0.059999999,708.70001,0.0,9.5,7.0, , , , , , , 
2021-07-08 19:00:00,25.99,67.0,0.075000003,709.40002,0.0,9.8000002,41.0, , , , , , , 
2021-07-08 20:00:00,25.940001,65.0,0.0099999998,710.0,0.0,8.6999998,80.0, , , , , , , 
2021-07-08 21:00:00,25.33,67.0,0.0,710.40002,0.0,6.3000002,116.0, , , , , , , 
2021-07-08 22:00:00,24.629999,71.0,0.0,710.79999,0.0,8.6999998,113.0, , , , , , , 
2021-07-08 23:00:00,23.57,76.0,0.0,711.20001,0.0,8.8000002,117.0, , , , , , , 
2021-07-09 00:00:00,23.66,73.0,0.0,711.09998,0.0,4.5,182.0, , , , , , , 
2021-07-09 01:00:00,23.290001,76.0,0.0,710.79999,0.0,2.8,195.0, , , , , , , 
2021-07-09 02:00:00,23.219999,77.0,0.0,710.70001,0.0,2.0999999,185.0, , , , , , , 
2021-07-09 03:00:00,23.290001,76.0,0.0,710.40002,0.0,2.3,196.0, , , , , , , 
2021-07-09 04:00:00,23.35,76.0,0.0,710.40002,0.0,2.3,46.0, , , , , , , 
2021-07-09 05:00:00,23.24,75.0,0.0,710.5,0.0,2.5,141.0, , , , , , , 
2021-07-09 06:00:00,23.0,76.0,0.0,710.70001,0.0,2.0999999,258.0, , , , , , , 
2021-07-09 07:00:00,23.51,76.0,0.046,710.90002,0.0,2.0,151.0, , , , , , , 
2021-07-09 08:00:00,25.110001,69.0,0.184,711.20001,0.0,4.1999998,55.0, , , , , , , 
2021-07-09 09:00:00,25.18,69.0,0.145,711.59998,0.0,8.0,68.0, , , , , , , 
2021-07-09 10:00:00,25.280001,70.0,0.34,711.70001,0.0,8.8000002,75.0, , , , , , , 
2021-07-09 11:00:00,26.860001,64.0,0.68800002,711.79999,0.0,8.6999998,70.0, , , , , , , 
2021-07-09 12:00:00,27.610001,60.0,0.69599998,711.70001,0.0,8.3000002,76.0, , , , , , , 
2021-07-09 13:00:00,28.459999,56.0,0.68199998,711.29999,0.0,9.6999998,68.0, , , , , , , 
2021-07-09 14:00:00,29.190001,54.0,0.59600002,710.90002,0.0,9.8000002,59.0, , , , , , , 
2021-07-09 15:00:00,29.059999,55.0,0.35699999,710.59998,0.0,9.3000002,110.0, , , , , , , 
2021-07-09 16:00:00,28.629999,57.0,0.38999999,710.40002,0.0,14.3,121.0, , , , , , , 
2021-07-09 17:00:00,27.52,63.0,0.229,710.29999,0.0,15.8,117.0, , , , , , , 
2021-07-09 18:00:00,26.33,62.0,0.113,710.40002,0.0,12.7,111.0, , , , , , , 
2021-07-09 19:00:00,25.23,68.0,0.097000003,710.59998,0.0,12.0,113.0, , , , , , , 
2021-07-09 20:00:00,25.27,66.0,0.022,711.0,0.0,10.4,85.0, , , , , , , 
2021-07-09 21:00:00,24.98,70.0,0.0,711.20001,0.0,7.0,76.0, , , , , , , 
2021-07-09 22:00:00,24.75,73.0,0.0,711.5,0.0,7.4000001,69.0, , , , , , , 
2021-07-09 23:00:00,24.370001,76.0,0.0,711.79999,0.0,8.6000004,53.0, , , , , , , 
2021-07-10 00:00:00,23.870001,79.0,0.0,711.90002,0.0,8.8000002,63.0, , , , , , , 
2021-07-10 01:00:00,23.780001,80.0,0.0,711.79999,0.0,5.9000001,48.0, , , , , , , 
2021-07-10 02:00:00,23.530001,80.0,0.0,711.40002,0.0,6.6999998,43.0, , , , , , , 
2021-07-10 03:00:00,23.139999,82.0,0.0,710.90002,0.0,5.8000002,66.0, , , , , , , 
2021-07-10 04:00:00,23.16,81.0,0.0,710.59998,0.0,4.0,30.0, , , , , , , 
2021-07-10 05:00:00,23.26,81.0,0.0,710.70001,0.0,4.0999999,324.0, , , , , , , 
2021-07-10 06:00:00,23.43,80.0,0.0,710.79999,0.0,3.0999999,337.0, , , , , , , 
2021-07-10 07:00:00,23.6,79.0,0.016000001,711.0,0.0,3.5999999,317.0, , , , , , , 
2021-07-10 08:00:00,24.1,76.0,0.093000002,711.40002,0.0,7.1999998,337.0, , , , , , , 
2021-07-10 09:00:00,24.68,74.0,0.156,711.90002,0.0,5.5999999,4.0, , , , , , , 
2021-07-10 10:00:00,24.73,76.0,0.162,712.09998,0.0,6.1999998,54.0, , , , , , , 
2021-07-10 11:00:00,24.73,76.0,0.185,712.09998,0.0,7.8000002,64.0, , , , , , , 
2021-07-10 12:00:00,25.08,74.0,0.35600001,712.0,0.0,8.8000002,70.0, , , , , , , 
2021-07-10 13:00:00,26.969999,66.0,0.64999998,711.40002,0.0,9.8000002,51.0, , , , , , , 
2021-07-10 14:00:00,28.139999,61.0,0.65600002,710.90002,0.0,10.7,59.0, , , , , , , 
2021-07-10 15:00:00,28.5,59.0,0.71499997,710.59998,0.0,13.4,54.0, , , , , , , 
2021-07-10 16:00:00,28.1,63.0,0.354,710.40002,0.0,13.5,68.0, , , , , , , 
2021-07-10 17:00:00,24.77,77.0,0.071000002,710.59998,0.0,8.0,125.0, , , , , , , 
2021-07-10 18:00:00,23.02,80.0,0.013,710.79999,0.0,7.1999998,152.0, , , , , , , 
2021-07-10 19:00:00,22.34,81.0,0.003,710.90002,0.0,3.5999999,247.0, , , , , , , 
2021-07-10 20:00:00,22.1,84.0,0.001,710.90002,0.0,3.7,192.0, , , , , , , 
2021-07-10 21:00:00,21.870001,85.0,0.0,711.29999,0.0,3.4000001,205.0, , , , , , , 
2021-07-10 22:00:00,22.01,85.0,0.0,711.5,0.0,3.9000001,193.0, , , , , , , 
2021-07-10 23:00:00,22.610001,83.0,0.0,711.59998,0.0,3.2,279.0, , , , , , , 
2021-07-11 00:00:00,22.530001,84.0,0.0,711.40002,0.0,3.8,231.0, , , , , , , 
2021-07-11 01:00:00,22.02,85.0,0.0,711.20001,0.0,3.5,203.0, , , , , , , 
2021-07-11 02:00:00,21.969999,85.0,0.0,710.79999,0.0,1.9,212.0, , , , , , , 
2021-07-11 03:00:00,22.25,86.0,0.0,710.5,0.0,3.3,218.0, , , , , , , 
2021-07-11 04:00:00,22.34,85.0,0.0,710.5,0.0,3.0,253.0, , , , , , , 
2021-07-11 05:00:00,22.33,84.0,0.0,710.70001,0.0,2.7,225.0, , , , , , , 
2021-07-11 06:00:00,22.34,84.0,0.0,710.90002,0.0,2.7,269.0, , , , , , , 
2021-07-11 07:00:00,22.59,83.0,0.02,711.20001,0.0,3.7,233.0, , , , , , , 
2021-07-11 08:00:00,23.16,81.0,0.061999999,711.59998,0.0,3.0999999,253.0, , , , , , , 
2021-07-11 09:00:00,23.9,80.0,0.090999998,712.09998,0.0,3.5,24.0, , , , , , , 
2021-07-11 10:00:00,24.52,79.0,0.19,712.40002,0.0,5.0,45.0, , , , , , , 
2021-07-11 11:00:00,24.91,77.0,0.25999999,712.40002,0.0,6.4000001,94.0, , , , , , , 
2021-07-11 12:00:00,26.59,69.0,0.398,712.29999,0.0,5.4000001,86.0, , , , , , , 
2021-07-11 13:00:00,27.15,65.0,0.44999999,712.09998,0.0,7.5,111.0, , , , , , , 
2021-07-11 14:00:00,27.709999,60.0,0.38100001,711.79999,0.0,8.1000004,119.0, , , , , , , 
2021-07-11 15:00:00,27.99,58.0,0.35600001,711.29999,0.0,8.1999998,116.0, , , , , , , 
2021-07-11 16:00:00,27.719999,60.0,0.361,710.70001,0.0,12.5,120.0, , , , , , , 
2021-07-11 17:00:00,27.6,60.0,0.278,710.29999,0.0,12.7,133.0, , , , , , , 
2021-07-11 18:00:00,27.52,56.0,0.164,710.29999,0.0,12.4,122.0, , , , , , , 
2021-07-11 19:00:00,27.09,57.0,0.071999997,710.20001,0.0,10.6,106.0, , , , , , , 
2021-07-11 20:00:00,26.26,62.0,0.0099999998,710.29999,0.0,7.6999998,131.0, , , , , , , 
2021-07-11 21:00:00,25.83,64.0,0.0,710.5,0.0,6.0999999,120.0, , , , , , , 
2021-07-11 22:00:00,25.620001,64.0,0.0,710.90002,0.0,8.5,101.0, , , , , , , 
2021-07-11 23:00:00,25.27,65.0,0.0,711.5,0.0,5.8000002,80.0, , , , , , , 
2021-07-12 00:00:00,24.77,64.0,0.0,711.79999,0.0,7.5,61.0, , , , , , , 
2021-07-12 01:00:00,23.6,70.0,0.0,711.90002,0.0,8.1999998,31.0, , , , , , , 
